$MV,AIM,1,160,120,90,61,-70,-59,0.333,29.826,AIMING#
$MV,AIM,1,160,120,220,2,60,-118,0.75,29.773,AIMING#
$MV,AIM,1,160,120,214,7,54,-113,0.813,29.877,AIMING#
$MV,AIM,1,160,120,73,62,-87,-58,0.833,29.763,AIMING#
$MV,AIM,1,160,120,203,23,43,-97,0.786,29.932,AIMING#
$MV,AIM,1,160,120,196,33,36,-87,0.787,29.87,AIMING#
$MV,AIM,1,160,120,195,39,35,-81,0.806,29.636,AIMING#
$MV,AIM,1,160,120,196,40,36,-80,0.771,29.631,AIMING#
$MV,AIM,1,160,120,196,41,36,-79,0.776,29.71,AIMING#
$MV,AIM,1,160,120,195,42,35,-78,0.771,29.746,AIMING#
$MV,AIM,1,160,120,194,43,34,-77,0.753,29.807,AIMING#
$MV,AIM,1,160,120,192,43,32,-77,0.762,29.826,AIMING#
$MV,AIM,1,160,120,191,43,31,-77,0.798,29.822,AIMING#
$MV,AIM,1,160,120,188,43,28,-77,0.789,29.827,AIMING#
$MV,AIM,1,160,120,184,42,24,-78,0.792,29.807,AIMING#
$MV,AIM,1,160,120,179,41,19,-79,0.765,29.822,AIMING#
$MV,AIM,1,160,120,178,38,18,-82,0.765,29.707,AIMING#
$MV,AIM,1,160,120,176,36,16,-84,0.778,29.786,AIMING#
$MV,AIM,1,160,120,171,38,11,-82,0.75,29.745,AIMING#
$MV,AIM,1,160,120,170,38,10,-82,0.787,29.763,AIMING#
$MV,AIM,1,160,120,168,40,8,-80,0.75,29.753,AIMING#
$MV,AIM,1,160,120,167,41,7,-79,0.738,29.837,AIMING#
$MV,AIM,1,160,120,166,41,6,-79,0.782,29.837,AIMING#
$MV,AIM,1,160,120,165,40,5,-80,0.809,29.853,AIMING#
$MV,AIM,1,160,120,163,40,3,-80,0.763,29.81,AIMING#
$MV,AIM,1,160,120,160,39,0,-81,0.771,29.849,AIMING#
$MV,AIM,1,160,120,157,38,-3,-82,0.782,30.009,AIMING#
$MV,AIM,1,160,120,154,37,-6,-83,0.789,30.005,AIMING#
$MV,AIM,1,160,120,151,36,-9,-84,0.8,30.041,AIMING#
$MV,AIM,1,160,120,149,36,-11,-84,0.738,30.019,AIMING#
$MV,AIM,1,160,120,149,36,-11,-84,0.772,30.026,AIMING#
$MV,AIM,1,160,120,150,36,-10,-84,0.785,30.022,AIMING#
$MV,AIM,1,160,120,151,36,-9,-84,0.75,30.026,AIMING#
$MV,AIM,1,160,120,154,36,-6,-84,0.79,29.975,AIMING#
$MV,AIM,1,160,120,156,36,-4,-84,0.752,29.946,AIMING#
$MV,AIM,1,160,120,159,36,-1,-84,0.785,29.986,AIMING#
$MV,AIM,1,160,120,161,35,1,-85,0.745,30.009,AIMING#
$MV,AIM,1,160,120,162,35,2,-85,0.787,29.979,AIMING#
$MV,AIM,1,160,120,162,34,2,-86,0.787,29.953,AIMING#
